"Ticket_id","PurchaseDate","Price","EANCode","IsActive","Event_Event_id","Visitor_Visitor_id","Ticket_type_Type","Payment_method_Method","Seller_id"
4805,"2023-08-16",80,"2386298731964",1,36,12,"Early Bird","Credit Card",""
4806,"2023-09-14",101,"6543311394688",0,36,"","Regular","",""
4807,"2023-09-14",101,"4165320234164",1,36,72,"Regular","Credit Card",""
4808,"2023-08-16",80,"9036139362746",0,36,"","Early Bird","",""
4809,"2023-09-14",101,"1312341309458",1,36,140,"Regular","Credit Card",""
4810,"2023-09-14",101,"6356023946218",0,36,"","Regular","",""
4811,"2023-09-14",101,"4435342644982",1,36,30,"Regular","Debit Card",""
4812,"2023-08-16",80,"8228835690812",1,36,32,"Early Bird","Debit Card",""
4813,"2023-09-14",252,"7944705603798",1,36,15,"VIP","Credit Card",""
4814,"2023-09-14",101,"2117569062153",1,36,7,"Regular","Bank Account",""
4815,"2023-09-14",101,"4333308010022",1,36,16,"Regular","No Cash",""
4816,"2023-09-14",101,"4061838220629",1,36,125,"Regular","Cash",""
4817,"2023-09-14",252,"3809271289785",1,36,24,"VIP","Credit Card",""
4818,"2023-09-14",101,"6235365571760",1,36,5,"Regular","Credit Card",""
4819,"2023-09-14",70,"6557865883847",0,36,"","Group","",""
4820,"2023-09-14",252,"3631023837617",1,36,142,"VIP","Credit Card",""
4821,"2023-09-14",101,"1850886612813",0,36,"","Regular","",""
4822,"2023-09-14",101,"4424027994948",0,36,"","Regular","",""
4823,"2023-09-14",101,"4537090297833",0,36,"","Regular","",""
4824,"2023-09-14",101,"4389267638189",1,36,133,"Regular","No Cash",""
4825,"2023-09-14",252,"9509076373184",1,36,99,"VIP","Credit Card",""
4826,"2023-09-14",101,"2825843864708",1,36,21,"Regular","Bank Account",""
4827,"2023-09-14",101,"5324949731882",0,36,"","Regular","",""
4828,"2023-09-14",101,"7818437300724",1,36,48,"Regular","Bank Account",""
4829,"2023-08-16",80,"1010137422826",1,36,41,"Early Bird","Credit Card",""
4830,"2023-08-16",80,"9514497512818",0,36,"","Early Bird","",""
4831,"2023-09-14",101,"3626850960163",1,36,101,"Regular","Bank Account",""
4832,"2023-09-14",101,"2364751721902",1,36,10,"Regular","No Cash",""
4833,"2023-09-14",101,"1133806181611",0,36,"","Regular","",""
4834,"2023-08-16",80,"9208606963903",1,36,37,"Early Bird","Bank Account",""
4835,"2023-09-14",252,"4165759189704",1,36,121,"VIP","Credit Card",""
4836,"2023-09-14",101,"5173505572593",1,36,67,"Regular","Bank Account",""
4837,"2023-09-14",101,"9442527815056",1,36,107,"Regular","Credit Card",""
4838,"2023-09-14",101,"7586264962227",1,36,117,"Regular","Credit Card",""
4839,"2023-09-14",101,"8394511678193",0,36,"","Regular","",""
4840,"2023-09-14",101,"4253786573274",1,36,36,"Regular","Credit Card",""
4841,"2023-09-14",101,"1609707898843",1,36,69,"Regular","Cash",""
4842,"2023-08-16",80,"3983244055294",1,36,134,"Early Bird","Cash",""
4843,"2023-09-14",252,"5371925120530",1,36,75,"VIP","Cash",""
4844,"2023-09-14",101,"6438180259920",1,36,100,"Regular","No Cash",""
4845,"2023-09-14",101,"9057805269139",1,36,132,"Regular","Cash",""
4846,"2023-09-14",101,"4591196146295",1,36,111,"Regular","Bank Account",""
4847,"2023-09-14",101,"7215115845476",1,36,78,"Regular","Credit Card",""
4848,"2023-09-14",101,"9368535912997",1,36,119,"Regular","Cash",""
4849,"2023-09-14",101,"5365362333624",1,36,110,"Regular","No Cash",""
4850,"2023-09-14",70,"8018668915412",1,36,53,"Group","Debit Card",""
4851,"2023-09-14",252,"3365546868295",1,36,70,"VIP","Debit Card",""
4852,"2023-09-14",101,"6887301100140",1,36,85,"Regular","Cash",""
4853,"2023-09-14",303,"3017742726428",1,36,124,"Backstage","No Cash",""
4854,"2023-09-14",303,"7847846442776",1,36,18,"Backstage","Debit Card",""
4855,"2023-09-14",101,"4288950945401",1,36,60,"Regular","Bank Account",""
4856,"2023-09-14",101,"3005078308433",1,36,59,"Regular","Credit Card",""
4857,"2023-09-14",101,"3044538653422",1,36,80,"Regular","Credit Card",""
4858,"2023-08-16",80,"2334219747886",1,36,94,"Early Bird","No Cash",""
4859,"2023-09-14",101,"4217675956462",1,36,2,"Regular","Credit Card",""
4860,"2023-09-14",101,"5171267282050",0,36,"","Regular","",""
4861,"2023-08-16",80,"1499508528734",1,36,26,"Early Bird","Debit Card",""
4862,"2023-09-14",101,"1823013699017",1,36,6,"Regular","Debit Card",""
4863,"2023-09-14",101,"8084613642668",0,36,"","Regular","",""
4864,"2023-09-14",70,"7418874213016",1,36,9,"Group","No Cash",""
4865,"2023-09-14",101,"5022540720323",1,36,144,"Regular","No Cash",""
4866,"2023-08-16",80,"7746659194027",1,36,38,"Early Bird","Bank Account",""
4867,"2023-09-14",101,"3362960198566",1,36,136,"Regular","Bank Account",""
4868,"2023-09-14",101,"4026096595124",0,36,"","Regular","",""
4869,"2023-09-14",101,"8409234176217",1,36,45,"Regular","Credit Card",""
4870,"2023-09-14",101,"2326149547823",1,36,11,"Regular","Debit Card",""
4871,"2023-09-14",101,"6290031935583",0,36,"","Regular","",""
4872,"2023-09-14",101,"2697248971268",1,36,46,"Regular","Cash",""
4873,"2023-09-14",101,"4443499386114",1,36,112,"Regular","Bank Account",""
4874,"2023-09-14",101,"5473141569527",1,36,29,"Regular","No Cash",""
4875,"2023-08-16",80,"2449823511598",1,36,116,"Early Bird","Credit Card",""
4876,"2023-09-14",252,"5187438155139",1,36,95,"VIP","Credit Card",""
4877,"2023-09-14",101,"3257703898425",1,36,129,"Regular","No Cash",""
4878,"2023-08-16",80,"7737609301495",1,36,79,"Early Bird","Debit Card",""
4879,"2023-09-14",101,"1746943610474",1,36,98,"Regular","Cash",""
4880,"2023-09-14",70,"4304600911710",1,36,55,"Group","No Cash",""
4881,"2023-09-14",101,"8897555646959",1,36,81,"Regular","No Cash",""
4882,"2023-08-16",80,"4711738793591",1,36,27,"Early Bird","No Cash",""
4883,"2023-09-14",303,"2373465939769",1,36,74,"Backstage","Cash",""
4884,"2023-09-14",101,"5157164215055",1,36,137,"Regular","No Cash",""
4885,"2023-09-14",101,"7474699125500",0,36,"","Regular","",""
4886,"2023-09-14",70,"5802381682166",0,36,"","Group","",""
4887,"2023-08-16",80,"1512269364271",1,36,87,"Early Bird","Cash",""
4888,"2023-09-14",101,"4676581548136",1,36,58,"Regular","Credit Card",""
4889,"2023-09-14",252,"6746838215483",1,36,148,"VIP","No Cash",""
4890,"2023-09-14",303,"8218986283505",1,36,108,"Backstage","No Cash",""
4891,"2023-08-16",80,"4971761109207",1,36,63,"Early Bird","Debit Card",""
4892,"2023-08-16",80,"6680980934437",1,36,40,"Early Bird","No Cash",""
4893,"2023-09-14",101,"9674388844945",0,36,"","Regular","",""
4894,"2023-08-16",80,"5541625289501",1,36,28,"Early Bird","No Cash",""
4895,"2023-08-16",80,"5116960642376",1,36,71,"Early Bird","Debit Card",""
4896,"2023-09-14",101,"4601113969005",1,36,147,"Regular","Credit Card",""
4897,"2023-09-14",101,"9462863203007",0,36,"","Regular","",""
4898,"2023-09-14",101,"5990356132908",1,36,89,"Regular","Credit Card",""
4899,"2023-09-14",101,"1716893886513",1,36,82,"Regular","No Cash",""
4900,"2023-09-14",101,"2032173612152",1,36,103,"Regular","Debit Card",""
4901,"2024-05-04",110,"5076185340160",1,37,21,"Regular","Bank Account",""
4902,"2024-05-04",110,"2863619579228",0,37,"","Regular","",""
4903,"2024-05-04",110,"7240493846430",1,37,39,"Regular","Cash",""
4904,"2024-05-04",110,"9373348646906",1,37,85,"Regular","Cash",""
4905,"2024-05-04",110,"1727858118318",1,37,34,"Regular","Cash",""
4906,"2024-05-04",110,"8859853277069",1,37,35,"Regular","Debit Card",""
4907,"2024-05-04",330,"6355402661659",1,37,14,"Backstage","Bank Account",""
4908,"2024-05-04",110,"4399688644959",1,37,89,"Regular","Debit Card",""
4909,"2024-05-04",110,"3284504008800",1,37,149,"Regular","No Cash",""
4910,"2024-05-04",110,"1993231943676",1,37,136,"Regular","Cash",""
4911,"2024-05-04",275,"7604375811250",0,37,"","VIP","",""
4912,"2024-05-04",110,"5976196046553",1,37,104,"Regular","Cash",""
4913,"2024-04-05",88,"1959783502997",0,37,"","Early Bird","",""
4914,"2024-05-04",110,"1653889594542",1,37,130,"Regular","Credit Card",""
4915,"2024-05-04",110,"5543079031268",1,37,132,"Regular","Bank Account",""
4916,"2024-05-04",110,"2617507090974",1,37,18,"Regular","Debit Card",""
4917,"2024-05-04",110,"7462029778498",1,37,83,"Regular","Credit Card",""
4918,"2024-04-05",88,"5243561309886",0,37,"","Early Bird","",""
4919,"2024-05-04",110,"8548593707768",1,37,131,"Regular","Credit Card",""
4920,"2024-05-04",110,"1447574602788",1,37,142,"Regular","No Cash",""
4921,"2024-05-04",110,"7212746849801",1,37,135,"Regular","No Cash",""
4922,"2024-05-04",110,"5755432511511",0,37,"","Regular","",""
4923,"2024-04-05",88,"2153161652994",1,37,20,"Early Bird","No Cash",""
4924,"2024-05-04",275,"2974762073693",0,37,"","VIP","",""
4925,"2024-05-04",110,"4892368485654",1,37,128,"Regular","Credit Card",""
4926,"2024-05-04",110,"3683485119783",1,37,56,"Regular","Debit Card",""
4927,"2024-05-04",275,"3055652534089",1,37,61,"VIP","Credit Card",""
4928,"2024-05-04",110,"1628884477984",1,37,140,"Regular","Debit Card",""
4929,"2024-04-05",88,"1191727360796",0,37,"","Early Bird","",""
4930,"2024-05-04",275,"3059812351239",0,37,"","VIP","",""
4931,"2024-05-04",330,"2918523689283",0,37,"","Backstage","",""
4932,"2024-05-04",330,"9693074333490",1,37,90,"Backstage","Cash",""
4933,"2024-05-04",110,"5411664368969",1,37,71,"Regular","Debit Card",""
4934,"2024-04-05",88,"8606548357304",1,37,91,"Early Bird","Credit Card",""
4935,"2024-05-04",330,"3303125691699",1,37,40,"Backstage","Debit Card",""
4936,"2024-05-04",110,"2932335340247",1,37,99,"Regular","Debit Card",""
4937,"2024-05-04",110,"7542899939668",1,37,38,"Regular","Credit Card",""
4938,"2024-05-04",110,"4840481108847",0,37,"","Regular","",""
4939,"2024-05-04",275,"2279555487754",1,37,146,"VIP","No Cash",""
4940,"2024-05-04",110,"6216174456151",1,37,76,"Regular","Credit Card",""
4941,"2024-05-04",275,"7698841138749",1,37,108,"VIP","Credit Card",""
4942,"2024-04-05",88,"1102333575244",1,37,105,"Early Bird","Credit Card",""
4943,"2024-05-04",110,"6607422076145",1,37,110,"Regular","Credit Card",""
4944,"2024-05-04",110,"5741507847333",1,37,119,"Regular","No Cash",""
4945,"2024-05-04",110,"7094433801773",0,37,"","Regular","",""
4946,"2024-05-04",110,"8646494140321",1,37,55,"Regular","No Cash",""
4947,"2024-05-04",275,"1187969641199",1,37,2,"VIP","Cash",""
4948,"2024-04-05",88,"1163165603850",1,37,29,"Early Bird","Bank Account",""
4949,"2024-05-04",110,"3952134325885",1,37,123,"Regular","Credit Card",""
4950,"2024-05-04",110,"7087256095538",0,37,"","Regular","",""
4951,"2024-05-04",110,"7456625153693",0,37,"","Regular","",""
4952,"2024-05-04",330,"9901651561694",1,37,7,"Backstage","Bank Account",""
4953,"2024-05-04",110,"9597173170510",1,37,58,"Regular","Bank Account",""
4954,"2024-05-04",110,"2909781891311",1,37,114,"Regular","No Cash",""
4955,"2024-05-04",275,"5598820148117",1,37,65,"VIP","Debit Card",""
4956,"2024-05-04",110,"8393735543091",1,37,100,"Regular","Credit Card",""
4957,"2024-05-04",110,"5256519632405",1,37,68,"Regular","Credit Card",""
4958,"2024-05-04",110,"4376594928255",0,37,"","Regular","",""
4959,"2024-05-04",275,"5337998750770",0,37,"","VIP","",""
4960,"2024-04-05",88,"1517319589708",1,37,17,"Early Bird","Debit Card",""
4961,"2024-05-04",110,"5441643287438",1,37,22,"Regular","Cash",""
4962,"2024-05-04",275,"9802980620638",1,37,93,"VIP","Bank Account",""
4963,"2024-05-04",110,"3743754591214",1,37,11,"Regular","Cash",""
4964,"2024-05-04",110,"5978904541273",1,37,96,"Regular","Debit Card",""
4965,"2024-04-05",88,"6671266325945",1,37,4,"Early Bird","Bank Account",""
4966,"2024-05-04",110,"6647624001193",0,37,"","Regular","",""
4967,"2024-04-05",88,"8689896056277",1,37,42,"Early Bird","No Cash",""
4968,"2024-05-04",77,"8266197023807",0,37,"","Group","",""
4969,"2024-05-04",275,"1037150641851",1,37,5,"VIP","Credit Card",""
4970,"2024-04-05",88,"7331624776650",0,37,"","Early Bird","",""
4971,"2024-05-04",110,"7425476894140",1,37,28,"Regular","Cash",""
4972,"2024-05-04",330,"1041447401644",1,37,95,"Backstage","No Cash",""
4973,"2024-05-04",110,"9990539188305",1,37,127,"Regular","No Cash",""
4974,"2024-05-04",110,"6859147759292",0,37,"","Regular","",""
4975,"2024-05-04",110,"4373289068198",1,37,8,"Regular","Bank Account",""
4976,"2024-05-04",110,"9715260712800",1,37,87,"Regular","Bank Account",""
4977,"2024-05-04",110,"9594265944472",0,37,"","Regular","",""
4978,"2024-05-04",110,"3323332114441",1,37,54,"Regular","Bank Account",""
4979,"2024-05-04",110,"4113201153947",1,37,53,"Regular","Credit Card",""
4980,"2024-05-04",110,"6378302879559",1,37,52,"Regular","Bank Account",""
4981,"2024-05-04",110,"6065477049076",1,37,3,"Regular","Credit Card",""
4982,"2024-05-04",110,"4276621434386",1,37,44,"Regular","Debit Card",""
4983,"2024-05-04",110,"3221974092945",1,37,62,"Regular","No Cash",""
4984,"2024-05-04",110,"2379397781616",1,37,124,"Regular","Debit Card",""
4985,"2024-04-05",88,"8873349451921",1,37,84,"Early Bird","Bank Account",""
4986,"2024-05-04",110,"6109762165928",0,37,"","Regular","",""
4987,"2024-05-04",110,"5854599780570",1,37,121,"Regular","Credit Card",""
4988,"2024-05-04",110,"5013891036208",1,37,64,"Regular","Debit Card",""
4989,"2024-05-04",110,"4883433181969",1,37,79,"Regular","Bank Account",""
4990,"2024-04-05",88,"9082280452914",0,37,"","Early Bird","",""
4991,"2024-05-04",77,"6570282129468",1,37,24,"Group","Debit Card",""
4992,"2024-05-04",330,"9425733004355",1,37,25,"Backstage","Bank Account",""
4993,"2024-05-04",110,"3191410186767",1,37,59,"Regular","Credit Card",""
4994,"2024-05-04",110,"8924344984106",0,37,"","Regular","",""
4995,"2024-05-04",110,"1673342920776",1,37,126,"Regular","Cash",""
4996,"2024-05-04",110,"5233716682105",1,37,36,"Regular","Bank Account",""
4997,"2024-05-04",110,"2084049916876",1,37,118,"Regular","Cash",""
4998,"2024-04-05",88,"9915330659357",0,37,"","Early Bird","",""
4999,"2024-05-04",77,"1613504854769",1,37,92,"Group","Bank Account",""
5000,"2024-05-04",110,"4635362378658",0,37,"","Regular","",""
5001,"2024-05-04",110,"6359152454031",1,37,120,"Regular","Credit Card",""
5002,"2024-05-04",110,"9582618513385",1,37,66,"Regular","Cash",""
5003,"2024-05-04",110,"1735061915201",1,37,81,"Regular","Cash",""
5004,"2024-05-04",110,"8028965420835",1,37,150,"Regular","Debit Card",""
5005,"2024-04-05",88,"1885532087180",1,37,147,"Early Bird","Credit Card",""
5006,"2024-05-04",110,"1912008457540",0,37,"","Regular","",""
5007,"2024-05-04",275,"3596961591642",1,37,86,"VIP","Bank Account",""
5008,"2024-05-04",110,"8733084242389",1,37,78,"Regular","Bank Account",""
5009,"2024-05-04",275,"2001433351725",1,37,48,"VIP","No Cash",""
5010,"2024-05-04",110,"7655675237622",1,37,9,"Regular","Cash",""
5011,"2024-04-05",88,"5151732490443",1,37,137,"Early Bird","Credit Card",""
5012,"2024-05-04",77,"9759214472267",1,37,115,"Group","Cash",""
5013,"2024-05-04",110,"9445156037642",1,37,117,"Regular","Credit Card",""
5014,"2024-05-04",110,"1915704751024",1,37,113,"Regular","Credit Card",""
5015,"2024-05-04",110,"4868601640917",0,37,"","Regular","",""
5016,"2024-05-04",110,"6906481506659",1,37,12,"Regular","Cash",""
5017,"2024-05-04",110,"6965831781524",1,37,141,"Regular","Cash",""
5018,"2024-05-04",110,"6885864718693",0,37,"","Regular","",""
5019,"2024-05-04",77,"8241197648504",1,37,41,"Group","Cash",""
5020,"2024-05-04",110,"8029953800559",0,37,"","Regular","",""
5021,"2024-05-04",110,"6303901707003",0,37,"","Regular","",""
5022,"2024-05-04",110,"4230901678013",1,37,60,"Regular","No Cash",""
5023,"2024-05-04",110,"6893226798034",1,37,15,"Regular","Bank Account",""
5024,"2024-04-05",88,"5814233196463",1,37,74,"Early Bird","Bank Account",""
5025,"2024-05-04",110,"5925598675475",1,37,45,"Regular","No Cash",""
5026,"2024-05-04",110,"8187893386701",1,37,26,"Regular","Cash",""
5027,"2024-05-04",77,"4996432337190",1,37,116,"Group","Bank Account",""
5028,"2024-05-04",110,"1033322559347",0,37,"","Regular","",""
5029,"2024-05-04",110,"3104648036681",1,37,49,"Regular","Debit Card",""
5030,"2024-05-04",77,"8307476427497",0,37,"","Group","",""
5031,"2024-05-04",110,"3979539577329",1,37,106,"Regular","No Cash",""
5032,"2024-05-04",110,"8685416941819",1,37,143,"Regular","Debit Card",""
5033,"2024-04-05",88,"4632584767164",1,37,101,"Early Bird","Debit Card",""
5034,"2024-05-04",110,"1623476339656",1,37,129,"Regular","Cash",""
5035,"2024-05-04",110,"8945601958108",1,37,10,"Regular","No Cash",""
5036,"2024-05-04",110,"3779201705804",1,37,144,"Regular","No Cash",""
5037,"2024-05-04",275,"7478035271003",1,37,112,"VIP","Cash",""
5038,"2024-04-05",88,"3313097292242",1,37,145,"Early Bird","No Cash",""
5039,"2024-05-04",110,"6005036793563",1,37,75,"Regular","Bank Account",""
5040,"2024-05-04",110,"5368393216900",1,37,32,"Regular","Cash",""
5041,"2024-04-05",88,"7267614987576",0,37,"","Early Bird","",""
5042,"2024-05-04",110,"1103591614609",1,37,19,"Regular","Debit Card",""
5043,"2024-05-04",110,"1834764369137",1,37,107,"Regular","No Cash",""
5044,"2024-04-05",88,"5672541288442",1,37,94,"Early Bird","Debit Card",""
5045,"2024-05-04",110,"6059116073481",1,37,69,"Regular","Bank Account",""
5046,"2024-05-04",110,"6519249609230",1,37,63,"Regular","No Cash",""
5047,"2024-05-04",110,"3665725645201",1,37,47,"Regular","No Cash",""
5048,"2024-05-04",275,"2282612574327",1,37,73,"VIP","Credit Card",""
5049,"2024-05-04",110,"3159156742342",1,37,88,"Regular","Credit Card",""
5050,"2024-04-05",88,"6354583455345",0,37,"","Early Bird","",""
5051,"2024-05-05",40,"3059802669326",1,38,146,"Regular","Bank Account",""
5052,"2024-05-05",40,"4198046151480",1,38,110,"Regular","No Cash",""
5053,"2024-05-05",40,"8588691256632",1,38,29,"Regular","Credit Card",""
5054,"2024-05-05",40,"1414383824783",1,38,34,"Regular","Bank Account",""
5055,"2024-05-05",100,"9604946526822",1,38,132,"VIP","Cash",""
5056,"2024-05-05",120,"1926661192660",1,38,139,"Backstage","Debit Card",""
5057,"2024-05-05",40,"2361346483644",1,38,83,"Regular","Cash",""
5058,"2024-05-05",40,"1893470529529",1,38,126,"Regular","Cash",""
5059,"2024-05-05",28,"9513608759673",1,38,50,"Group","Cash",""
5060,"2024-05-05",40,"4051133212346",1,38,118,"Regular","Bank Account",""
5061,"2024-05-05",40,"8663727402928",1,38,44,"Regular","No Cash",""
5062,"2024-05-05",40,"3693655320129",1,38,142,"Regular","No Cash",""
5063,"2024-05-05",40,"1083644125445",1,38,109,"Regular","Cash",""
5064,"2024-05-05",100,"4185084302813",0,38,"","VIP","",""
5065,"2024-05-05",40,"3210103413559",0,38,"","Regular","",""
5066,"2024-05-05",28,"5780562402669",1,38,128,"Group","Bank Account",""
5067,"2024-04-06",32,"8093115180500",1,38,73,"Early Bird","Cash",""
5068,"2024-05-05",40,"7415916495438",1,38,10,"Regular","Credit Card",""
5069,"2024-05-05",40,"7612441784637",1,38,35,"Regular","Credit Card",""
5070,"2024-05-05",40,"1950271822967",1,38,67,"Regular","Credit Card",""
5071,"2024-05-05",40,"4683778935416",1,38,89,"Regular","Bank Account",""
5072,"2024-05-05",40,"7349014817628",1,38,19,"Regular","Credit Card",""
5073,"2024-05-05",28,"5450798899301",0,38,"","Group","",""
5074,"2024-05-05",40,"3853895256592",0,38,"","Regular","",""
5075,"2024-05-05",40,"1961861085981",1,38,53,"Regular","No Cash",""
5076,"2024-04-06",32,"5305063777807",1,38,21,"Early Bird","No Cash",""
5077,"2024-05-05",40,"7133138485494",1,38,88,"Regular","Cash",""
5078,"2024-05-05",100,"2689654963877",1,38,57,"VIP","Credit Card",""
5079,"2024-05-05",100,"3468315117770",1,38,114,"VIP","Cash",""
5080,"2024-05-05",100,"9416250364839",1,38,91,"VIP","No Cash",""
5081,"2024-05-05",40,"2938991757882",0,38,"","Regular","",""
5082,"2024-05-05",40,"4727431469522",1,38,15,"Regular","No Cash",""
5083,"2024-05-05",40,"2686930139652",0,38,"","Regular","",""
5084,"2024-05-05",40,"2340662073034",1,38,18,"Regular","No Cash",""
5085,"2024-05-05",40,"9408182929667",1,38,116,"Regular","Debit Card",""
5086,"2024-05-05",40,"9202239526230",1,38,124,"Regular","Cash",""
5087,"2024-05-05",40,"1192351935849",1,38,135,"Regular","Bank Account",""
5088,"2024-05-05",40,"3493643984415",1,38,51,"Regular","No Cash",""
