Rating_id,ArtistPerformanceINT,SoundAndLightingINT,StagePresenceINT,OrganizationINT,OverallImpressionINT,Performance_Performance_id,Visitor_Visitor_id
57309,2,5,1,1,1,96,81
57311,5,5,2,4,1,99,108
57312,1,4,4,1,3,96,108
57313,4,5,3,4,4,98,108
57314,2,1,4,1,2,96,129
57315,5,3,5,2,1,99,2
57316,3,4,2,4,1,96,2
57317,2,2,1,3,4,98,125
57318,5,5,5,3,5,99,125
57319,1,4,1,1,5,97,137
57320,3,4,4,4,4,96,137
57321,4,5,4,5,4,98,74
57325,2,3,5,3,2,96,110
57326,1,2,5,2,5,99,110
57327,5,5,1,2,4,98,110
57328,2,2,4,5,1,96,118
57329,1,3,3,1,5,97,18
57330,3,1,1,1,1,99,97
57331,1,5,5,5,2,96,97
57332,5,2,4,1,2,98,97
57333,4,1,5,2,4,97,7
57334,3,3,1,2,2,99,7
57335,1,4,3,4,2,99,104
57336,4,3,4,5,3,96,104
57337,3,1,5,4,5,97,104
57338,1,1,2,4,2,96,142
57339,2,3,5,2,4,97,142
57340,2,1,1,2,2,99,38
57341,5,1,3,1,1,98,122
57342,3,4,5,5,2,99,122
57343,4,2,3,4,4,96,122
57344,2,1,1,2,3,98,147
57345,5,5,3,4,3,99,147
57346,3,5,5,5,4,98,40
57347,1,2,3,2,2,97,40
57348,3,5,3,5,2,96,40
57349,2,5,2,3,4,96,43
57350,2,5,3,5,3,99,121
57351,3,5,3,4,5,97,121
57352,4,2,3,2,5,97,87
57353,2,1,2,2,5,99,87
57354,4,4,4,4,1,99,39
57355,3,3,3,4,1,96,39
57356,3,1,5,1,3,99,93
57357,4,2,2,1,3,99,123
57361,2,2,5,4,2,96,5
57362,2,2,1,5,4,97,5
57363,1,1,4,1,1,99,5
57364,1,2,5,1,2,99,69
57365,2,4,1,5,5,98,1
57366,5,1,2,4,1,97,1
57367,3,3,4,4,5,99,1
57368,4,4,5,2,3,99,88
57369,4,2,3,5,4,97,88
57370,2,2,1,5,5,96,4
57371,4,3,5,5,4,99,4
57372,2,1,5,1,4,98,4
57373,5,2,2,5,5,97,41
57374,5,4,5,5,3,99,102
57375,4,2,5,3,4,96,102
57376,5,2,3,1,3,98,102
57377,5,5,1,5,2,98,3
57378,3,1,2,2,2,98,75
57379,5,2,3,1,5,97,75
57380,1,5,1,3,3,96,70
57381,4,3,1,2,2,97,70
57382,3,3,4,1,4,99,99
57383,5,3,1,1,5,96,99
57384,4,3,3,1,5,99,46
57385,2,4,4,1,1,97,46
57386,2,2,3,4,5,99,105
57387,4,3,1,3,5,96,105
57388,2,2,5,4,1,96,150
57391,1,4,3,5,3,99,44
57392,1,3,2,3,2,96,44
57393,5,3,3,5,2,98,44
57394,2,2,2,2,4,98,73
57395,5,1,5,3,1,97,23
57396,4,1,1,1,2,96,63
57397,2,3,2,2,2,99,63
57398,3,2,2,4,2,97,63
57399,5,3,1,3,2,99,86
57400,3,4,5,3,2,96,86
57401,2,2,5,3,4,98,6
57402,2,4,2,4,1,99,6
57403,2,4,3,2,5,99,21
57404,4,2,3,2,5,97,21
57405,1,3,1,3,1,97,83
57406,5,4,5,5,1,98,83
57407,5,1,5,5,2,96,83
57408,2,1,4,4,3,98,124
57409,1,1,3,1,2,99,16
57410,1,1,4,5,2,96,16
57411,4,2,2,3,5,97,16
57412,5,4,4,2,4,99,67
57413,5,4,2,1,3,97,67
57414,5,1,3,5,3,96,35
57415,4,3,4,3,3,98,77
57416,3,5,1,5,5,99,77
57417,2,3,4,3,4,99,117
57418,4,2,4,4,1,96,138
57419,4,3,2,2,2,99,36
57420,5,3,2,4,2,98,36
57421,5,4,2,4,3,99,91
57422,5,5,1,4,4,98,91
57425,3,4,2,4,2,99,95
57426,2,4,1,1,5,96,95
57427,3,4,3,2,4,97,95
57428,4,4,2,1,1,96,31
57429,4,2,3,2,2,99,128
57430,3,5,4,1,3,97,128
57431,4,2,5,5,2,98,128
57432,3,1,5,4,1,97,141
57433,4,5,5,3,3,98,141
57434,4,5,4,4,2,97,145
57435,3,3,2,2,1,98,145
57436,3,2,4,2,5,96,145
57437,5,3,2,2,5,98,106
57438,5,5,2,4,3,99,111
57439,1,2,1,4,4,96,25
57440,5,5,2,1,2,98,25
57441,3,2,5,4,1,96,82
57442,2,2,4,1,1,99,82
57443,2,4,4,5,4,98,82
57444,4,4,5,4,2,98,52
57445,1,5,5,4,2,96,52
57446,2,1,4,1,4,99,52
57447,5,1,3,5,3,97,47
57448,5,3,4,2,2,98,12
57449,1,5,2,3,2,97,12
57451,3,4,5,4,5,97,29
57454,4,3,3,4,1,96,60
57455,4,3,5,3,1,97,78
57456,1,3,2,4,5,98,78
57457,3,1,3,2,2,97,100
57458,3,1,1,5,3,96,100
57459,5,5,1,4,2,96,135
57460,5,1,3,5,4,99,135
57461,2,4,4,5,3,98,94
57462,3,5,5,3,2,96,94
57463,2,2,5,4,2,99,109
57464,3,2,2,4,2,98,109
57471,5,4,2,2,2,97,85
57472,4,3,5,1,4,97,15
57473,3,5,3,2,1,96,15
57474,5,5,5,4,1,99,15
57476,1,3,5,5,4,96,65
57477,4,3,5,4,4,99,48
57478,5,1,3,5,1,98,48
57479,5,5,3,4,5,98,96
57480,4,3,3,5,1,99,96
57481,1,3,2,4,4,96,96
57482,4,2,1,2,2,98,37
57483,5,2,4,3,1,97,37
57484,2,5,5,3,1,97,113
57485,1,1,4,5,4,97,139
57486,4,1,4,2,4,96,139
57487,5,3,1,1,5,99,139
57488,2,5,1,4,5,96,107
57489,3,1,4,1,2,99,107
57490,4,4,3,3,4,97,107
57491,3,3,5,3,2,96,32
57492,5,4,3,1,4,96,134
57493,2,4,3,2,4,97,17
57494,2,3,5,5,1,99,17
57495,4,1,3,3,3,96,17
57496,1,3,4,1,3,99,66
57497,3,1,1,4,2,97,66
57498,3,1,1,4,2,98,8
57499,5,5,1,3,2,99,8
57500,3,5,3,3,5,96,8
57501,3,1,2,5,2,97,103
57502,4,2,4,2,5,98,103
57503,3,5,5,1,5,99,126
57504,2,2,3,1,1,96,14
57505,1,2,3,3,4,98,14
57506,2,1,1,1,2,97,14
57507,3,5,2,4,2,98,9
57508,5,1,5,1,2,97,9
57509,3,3,3,1,4,99,9
57510,4,4,3,4,1,98,80
57511,3,1,1,5,2,96,143
57512,3,2,3,1,1,98,28
57513,4,4,5,4,3,96,28
57514,5,1,3,2,3,97,28
57515,4,1,1,3,2,99,114
57516,2,1,5,5,1,96,114
57517,5,1,5,2,3,97,19
57518,2,2,2,2,1,98,19
57519,1,3,5,5,1,96,19
57520,2,1,1,1,4,96,119
57521,1,1,2,3,5,97,119
57522,4,3,4,5,4,98,119
57523,5,3,3,4,5,98,76
57524,5,5,1,2,4,96,76
57525,2,1,2,2,3,99,76
57526,1,4,2,5,4,96,144
57527,5,2,5,1,5,97,144
57530,4,1,5,2,4,99,72
57531,4,5,1,2,5,97,72
57534,1,1,4,5,1,99,64
57535,4,3,2,1,3,97,64
57536,4,2,4,2,1,98,64
57537,5,4,5,4,3,96,79
57538,2,1,2,4,1,98,79
57539,2,5,4,1,2,96,92
57540,3,3,2,5,1,98,55
57541,4,1,5,2,1,96,90
57542,2,1,3,2,1,99,53
57543,4,5,3,5,1,96,53
57544,1,5,2,2,3,97,120
61051,5,2,4,3,4,100,69
61052,4,3,5,5,2,101,69
61053,2,1,4,3,3,100,141
61054,1,4,4,1,1,101,141
61056,3,4,4,2,2,101,29
61057,1,5,4,1,4,101,94
61058,4,2,3,3,3,100,94
61059,3,4,3,4,4,101,30
61060,2,4,5,2,3,101,149
61061,5,4,3,3,3,100,149
61062,5,1,1,2,1,100,86
61063,1,5,5,5,5,101,86
61066,2,1,4,5,1,100,131
61067,5,2,1,1,2,100,17
61068,3,2,4,2,2,100,23
61070,5,4,5,4,1,101,63
61071,4,1,5,1,3,100,63
61072,4,5,5,3,4,100,11
61073,2,2,4,3,5,101,11
61074,2,4,2,1,5,101,123
61075,3,5,3,2,5,101,116
61076,5,2,4,4,5,100,116
61077,2,5,5,1,3,101,139
61078,1,5,4,1,2,100,139
61081,3,1,1,2,3,101,38
61082,2,1,3,1,3,101,95
61083,5,1,2,4,5,101,83
61084,3,5,4,2,5,101,100
61085,1,5,5,2,3,100,100
61086,4,3,2,4,5,100,26
61087,4,1,2,3,1,101,140
61088,1,3,3,3,4,100,140
61089,1,3,2,4,1,101,145
61090,1,3,2,5,4,100,145
61091,5,1,5,1,3,101,120
61092,5,1,2,2,4,100,120
61093,5,2,3,3,1,101,92
61094,2,3,4,5,3,100,92
61095,3,3,4,3,5,100,137
61096,2,1,5,5,1,101,137
61098,5,5,1,4,5,100,14
61099,3,3,4,5,2,101,56
61100,1,3,4,4,3,101,109
61101,4,4,4,4,5,101,61
61102,1,2,4,3,5,101,44
61103,1,4,2,1,5,100,67
61104,2,4,1,2,3,101,67
61105,3,5,2,1,5,100,62
61106,5,2,4,5,4,101,62
61107,2,4,2,3,4,101,138
61111,1,3,1,4,1,100,42
61112,5,1,4,1,2,101,42
61113,2,5,5,5,4,101,105
61114,4,4,3,4,3,100,105
61115,1,3,2,4,2,101,102
61116,1,3,4,1,3,101,40
61117,1,3,3,4,4,100,88
61118,4,2,4,1,1,101,88
61119,5,3,4,4,5,101,15
61120,1,4,1,4,1,101,64
61121,1,2,4,3,1,100,64
61122,1,4,3,4,1,101,73
61124,3,5,1,2,4,101,52
61125,2,4,4,3,1,100,135
61126,2,5,5,2,3,101,135
61127,1,2,1,5,4,100,124
61128,3,1,5,5,5,101,124
61129,5,4,4,2,5,101,144
61130,5,3,3,5,2,101,111
61131,2,4,3,3,3,100,101
61132,1,5,5,4,2,101,89
61133,4,2,4,4,1,100,89
61134,2,3,4,3,3,101,134
61136,5,3,4,5,3,100,148
61137,4,3,1,2,1,101,79
61138,1,2,4,4,2,100,79
61141,4,2,1,3,5,101,19
61142,4,5,1,1,2,100,41
61143,1,1,4,3,1,101,41
61144,2,2,3,2,5,100,136
61145,1,4,1,4,3,101,136
61146,2,3,4,1,2,100,142
61147,3,5,3,5,2,101,142
61148,4,3,3,2,1,100,27
61149,4,3,5,1,5,101,27
61150,3,4,5,3,3,101,85
61151,1,4,3,1,2,100,85
61152,2,4,1,3,4,100,130
61153,3,2,3,2,4,101,130
61154,5,3,2,3,3,101,12
61155,4,4,1,5,2,100,31
61156,4,5,2,1,2,101,31
61157,3,2,2,1,5,100,28
61158,4,2,3,5,2,101,28
61159,4,3,2,3,4,100,43
61160,2,4,5,1,5,101,2
61161,4,5,1,1,5,100,2
61162,2,3,2,2,4,100,13
61163,1,4,1,5,3,100,121
61164,4,1,1,3,3,100,50
61166,5,3,5,5,1,100,108
61167,3,2,3,4,5,101,108
61168,4,5,3,2,1,100,24
61169,2,4,3,5,3,100,36
61170,5,4,2,5,1,101,68
61171,4,5,3,3,4,100,7
61172,5,3,4,2,5,101,7
61173,2,1,3,3,2,101,97
61174,2,4,1,3,1,100,97
61175,3,5,3,4,3,100,3
61176,5,4,5,2,2,101,3
61177,5,4,2,5,5,100,35
61178,5,2,1,4,2,100,103
61179,4,2,2,2,5,101,103
61180,3,3,3,5,5,100,113
61181,3,1,2,4,2,101,113
61182,5,2,1,3,2,101,107
61183,5,5,5,2,3,100,107
61187,2,2,2,5,1,100,6
61188,2,2,3,1,3,101,20
61189,4,2,2,5,2,100,20
61190,1,1,2,3,1,101,59
61191,5,2,5,3,1,100,147
61192,1,4,3,2,5,101,147
61193,3,4,3,5,3,100,118
61194,5,3,3,4,5,101,118
61197,2,5,3,4,5,100,25
61198,4,4,2,2,5,101,25
61199,2,4,1,5,1,100,45
61200,2,4,2,4,2,101,96
61201,1,3,4,5,5,100,96
61202,1,2,5,3,2,101,72
61203,4,5,5,1,4,100,115
61204,3,4,1,3,4,101,37
61205,1,1,1,3,1,100,37
61206,3,4,5,5,1,100,55
61207,5,2,2,5,2,100,93
61208,5,1,3,2,5,100,80
61209,2,5,1,2,2,101,81
61210,3,3,1,2,3,100,127
61211,4,2,5,3,4,101,127
61212,5,3,2,3,5,101,57
61213,3,4,2,1,5,100,57
61215,1,1,5,1,1,101,112
61216,1,1,4,4,4,100,112
61217,2,3,5,1,3,101,34
61218,3,2,1,5,3,100,34
61219,4,2,5,4,1,101,70
61220,3,2,5,1,3,100,82
61221,1,1,2,1,1,100,60
61222,2,4,2,1,1,101,60
61223,4,1,2,4,2,101,77
61224,2,2,1,1,1,100,77
61226,3,1,1,5,3,100,58
61228,1,2,3,2,4,101,8
61229,2,2,3,4,2,101,110
61230,5,4,2,2,2,100,5
61231,2,5,4,2,5,101,5
61232,1,5,5,1,2,101,74
61233,4,5,2,1,3,100,74
61234,5,1,5,3,5,100,22
61238,1,3,3,2,5,101,10
61239,1,1,1,5,4,100,10
61240,2,2,4,5,1,100,119
61241,2,1,1,4,3,100,106
61242,4,5,1,2,3,100,1
61245,2,3,2,4,2,101,98
61246,1,5,1,5,4,100,98
61247,5,4,4,5,3,101,117
61248,2,5,5,5,5,101,99
61249,4,1,4,1,1,100,99
61250,2,2,4,3,4,101,150
61251,2,1,1,1,2,100,150
61252,5,5,5,2,2,101,46
61253,4,1,4,1,2,100,84
61254,4,4,3,4,1,101,84
61255,5,1,5,1,4,101,75
61256,4,4,2,4,1,100,4
61257,5,4,2,2,1,100,87
61258,3,3,1,4,5,100,66
61259,4,3,1,3,1,101,66
61260,3,3,4,2,3,101,122
61261,3,1,4,4,2,100,122
61262,3,5,3,3,2,101,78
61265,3,3,3,4,1,100,126
61266,2,5,4,5,1,100,18
61267,3,4,5,3,5,101,65
61268,3,2,5,3,4,100,125
61269,5,2,3,2,4,101,125
61270,1,2,4,2,2,101,16
61271,5,4,2,2,2,100,16
61272,5,1,5,5,1,100,54
61273,4,3,4,4,2,101,128
61274,1,3,1,2,1,100,76
61275,4,2,2,3,2,100,71
61276,3,2,1,2,1,101,71
61277,5,3,2,5,1,101,143
61278,4,1,4,5,5,100,143
61279,3,1,2,3,1,101,21
61280,2,4,3,2,4,100,33
61281,1,1,4,3,2,101,33
61282,1,3,5,3,2,101,49
61283,2,1,5,3,4,100,49
61286,5,5,5,3,1,101,9
61287,5,2,2,2,5,100,9
61288,5,5,4,4,3,101,114
61291,3,1,3,4,1,100,133
61292,1,1,2,4,5,101,133
61293,1,4,5,5,4,100,48
61294,4,4,3,2,1,101,48
61297,3,5,1,4,5,100,91
61298,1,4,1,5,5,101,51
61299,4,5,4,2,4,100,129
61300,4,4,5,4,1,100,39
61301,2,2,1,2,4,101,39
61302,4,4,1,4,1,100,132
61303,3,3,2,3,2,101,132
61304,5,3,2,3,3,100,90
61305,2,2,1,2,3,101,90
61306,3,5,3,3,1,100,53
61307,3,3,2,1,3,101,53
61312,2,4,1,4,5,101,47
61313,1,2,4,1,1,100,32
61314,3,5,5,5,2,101,32
61315,2,1,3,4,3,100,146
61318,5,2,3,5,4,101,104
61319,1,3,1,3,5,100,104
62267,2,2,3,3,4,104,144
62268,3,1,3,1,5,102,144
62269,3,3,2,3,2,105,144
62270,3,1,2,1,3,104,121
62271,5,1,3,3,5,105,121
62272,2,2,1,2,3,102,121
62273,5,3,2,4,1,102,149
62274,4,3,2,1,1,103,149
62275,5,5,3,1,2,104,149
62276,2,2,2,4,1,103,26
62277,4,5,5,2,3,102,89
62278,5,1,1,5,3,103,89
62279,2,5,1,2,3,105,21
62280,2,4,5,2,2,104,21
62284,1,3,5,2,2,102,30
62285,4,1,3,3,2,102,119
62286,3,5,4,5,5,104,29
62287,2,3,2,5,3,105,29
62289,3,1,3,4,5,104,120
62290,5,1,1,2,1,105,12
62291,4,5,3,5,1,103,12
62292,4,1,4,4,2,102,12
62293,2,1,4,4,2,104,66
62294,1,5,3,4,5,103,66
62295,1,1,5,4,4,102,94
62296,1,3,2,3,1,104,94
62297,4,5,5,2,1,103,94
62300,1,3,3,1,1,104,69
62301,5,4,4,5,3,103,69
62305,2,5,5,3,5,104,116
62306,4,2,1,1,1,102,53
62307,4,4,4,3,4,103,53
62308,2,5,4,3,1,102,41
62309,1,2,4,2,1,105,41
62310,3,4,3,5,5,103,41
62318,5,1,2,3,4,103,88
62319,1,2,2,2,2,102,88
62323,5,1,3,3,4,105,61
62324,3,1,2,4,4,103,61
62325,1,2,4,4,4,103,74
62326,1,5,3,5,2,102,74
62327,2,5,2,5,5,105,74
62328,3,1,5,5,4,105,47
62329,4,3,5,1,5,103,47
62332,4,4,5,2,2,102,145
62333,1,1,3,2,3,103,145
62334,2,2,3,3,4,103,32
62335,2,4,2,2,3,104,32
62336,3,5,3,3,2,103,72
62342,2,1,2,2,4,103,7
62343,4,5,1,2,2,105,54
62345,5,2,3,2,2,103,137
62346,4,1,2,4,5,102,137
62347,5,2,3,1,5,104,137
62348,2,5,5,4,1,102,141
62349,3,3,3,4,2,103,141
62350,2,3,2,5,2,104,141
62356,5,5,4,5,5,104,140
62357,1,2,4,2,4,102,140
62358,2,4,3,2,5,103,140
62359,3,2,4,5,5,102,95
62360,5,3,3,1,3,105,95
62361,2,1,4,3,1,103,95
62362,2,4,2,4,1,102,31
62363,2,5,3,4,3,105,31
62364,3,5,3,1,3,103,101
62365,2,1,5,1,4,104,101
62366,2,4,4,2,2,105,101
62367,4,2,5,4,2,102,46
62368,5,5,1,3,2,104,46
62369,4,2,2,2,3,105,63
62370,2,1,5,5,4,103,63
62371,3,1,4,5,1,105,15
62372,4,3,1,3,3,102,15
62373,3,4,2,4,5,102,103
62374,1,3,4,2,4,105,91
62375,4,5,1,2,1,102,91
62376,2,2,5,4,4,102,128
62377,2,1,1,4,4,104,128
62378,2,3,4,2,4,103,128
62382,3,2,4,5,1,104,57
62383,2,4,5,4,4,105,114
62386,4,3,4,1,4,105,129
62387,5,5,1,1,2,105,20
62388,4,1,5,2,3,103,20
62389,4,1,4,1,2,102,28
62390,1,1,2,5,5,104,28
62391,3,4,3,1,1,105,28
62393,5,1,2,1,3,103,35
62394,3,5,4,3,1,102,35
62395,4,3,3,4,2,102,78
62396,3,3,2,1,1,105,78
62397,5,4,5,3,1,102,150
62398,5,2,3,5,3,105,150
62399,1,5,5,2,1,105,3
62400,2,2,3,4,2,102,3
62401,4,2,4,4,1,103,65
62402,1,4,2,1,4,104,65
62403,1,4,1,3,5,103,117
62404,1,5,1,3,5,102,68
62405,2,1,5,4,5,103,68
62407,5,3,4,4,4,103,108
62408,5,1,4,4,1,105,108
62409,1,1,1,2,4,104,36
62410,1,5,2,3,5,105,36
62412,5,2,1,3,2,104,92
62413,5,3,2,3,4,103,130
62414,1,5,4,1,5,102,130
62415,5,2,3,3,5,104,130
62416,2,4,5,4,4,105,11
62417,4,4,4,2,3,104,99
62418,2,5,2,4,5,103,99
62419,3,1,1,1,3,102,99
62420,1,2,3,5,4,102,123
62421,1,5,1,3,3,103,37
62422,3,2,3,2,5,102,37
62423,3,4,5,3,3,103,139
62424,3,1,4,4,2,102,139
62425,5,1,4,4,4,105,139
62426,3,2,1,4,2,102,59
62427,5,1,1,2,2,104,59
62428,1,4,2,2,4,103,59
62429,1,2,3,1,4,102,98
62430,4,2,1,4,5,104,98
62433,5,4,3,4,1,105,56
62434,3,5,1,3,3,104,113
62435,4,1,2,5,3,104,147
62437,5,4,5,5,5,103,23
62438,1,1,5,2,2,104,23
62439,1,5,2,4,4,102,23
62440,1,2,1,1,1,103,60
62441,1,2,5,3,3,104,60
62442,3,5,2,1,5,102,60
62443,3,2,4,2,1,103,67
62444,2,1,1,4,1,105,67
62445,2,1,2,1,2,102,67
62453,1,3,4,4,5,102,148
62454,5,5,4,2,2,105,148
62455,3,1,1,5,2,103,148
62456,4,3,5,5,4,103,85
62457,5,3,4,3,5,104,85
62458,2,5,3,3,2,102,85
62461,1,1,4,4,1,103,70
62462,3,3,3,2,3,105,70
62463,1,5,5,5,1,102,90
62464,5,1,1,3,5,104,90
62465,1,1,1,2,4,103,93
62466,2,1,5,1,1,104,93
62467,3,3,3,1,5,102,93
62468,2,3,4,4,4,105,143
62469,2,4,1,5,2,104,143
62470,1,5,4,5,1,103,143
62471,2,2,4,3,1,105,5
62472,4,1,1,1,3,102,5
62473,2,5,3,1,1,103,5
62474,2,5,4,2,1,105,34
62475,4,5,1,5,1,104,6
62476,2,5,5,4,3,102,6
62477,4,3,5,3,3,103,6
62478,5,1,3,2,4,104,55
62479,4,1,2,2,2,105,55
62480,3,5,4,2,2,103,55
62481,5,1,5,4,1,105,146
62482,3,3,3,5,4,102,87
62483,5,4,2,4,5,104,87
62484,5,5,2,1,1,105,87
62485,3,2,2,5,3,105,76
62486,4,3,1,1,3,104,76
62487,4,3,1,2,5,105,106
62488,1,5,3,2,4,102,106
62489,2,3,4,3,3,104,106
62490,3,4,1,1,1,105,127
62491,5,4,3,1,5,102,127
62492,5,3,2,4,1,105,100
62493,2,1,4,5,1,103,100
62494,1,3,4,5,1,102,100
62495,5,2,1,4,3,102,64
62496,2,2,1,5,1,103,64
62497,5,5,3,4,1,104,1
62498,5,5,5,3,4,104,40
62499,1,3,2,3,3,105,40
62500,4,5,5,2,3,103,40
62501,3,2,1,1,4,103,133
62502,4,1,2,4,1,105,18
62503,1,3,5,5,5,102,8
62507,3,5,3,1,3,102,43
62508,4,2,5,2,4,103,43
62509,1,3,3,5,2,102,138
62510,1,5,3,4,4,103,138
62511,4,4,5,5,1,105,138
62512,5,1,3,1,3,105,52
62513,3,1,2,4,3,103,52
62514,5,4,3,3,5,102,104
62515,3,4,3,2,2,103,104
62516,2,4,3,5,3,104,104
62517,5,2,3,3,2,105,82
62521,3,3,5,2,2,103,118
62522,3,4,5,4,1,102,118
62523,4,2,2,1,1,104,118
62524,1,2,2,5,4,103,14
62525,4,4,5,4,2,102,50
62526,1,3,3,3,2,105,50
62527,5,3,5,2,5,104,50
62528,5,5,3,1,5,104,102
62529,5,2,5,3,4,102,102
62530,4,2,5,3,2,105,33
62531,4,4,2,3,2,103,33
62532,3,1,1,5,4,104,33
62533,5,4,3,2,3,105,24
62534,2,1,1,5,4,103,24
62535,2,4,5,5,2,105,9
62536,3,2,5,1,3,104,9
62537,4,4,3,1,1,102,9
62538,2,5,1,4,5,103,38
62539,1,4,5,4,2,105,38
62540,2,2,2,5,5,104,38
62541,1,3,2,4,2,104,75
62542,1,3,3,2,4,102,97
62546,2,5,4,2,1,103,44
62547,5,2,2,2,2,104,44
62548,4,1,1,1,1,105,44
62551,5,5,5,3,1,105,112
62555,1,5,3,1,1,102,39
62556,1,5,3,5,2,104,39
62557,5,3,3,2,1,103,39
62558,1,5,2,1,3,104,131
62559,1,1,1,2,3,105,131
62560,5,2,5,4,2,102,131
62561,2,1,2,5,2,104,25
62562,1,3,4,5,4,103,25
62563,5,2,2,1,1,105,25
62564,2,5,2,3,2,105,84
62565,3,5,1,5,4,102,84
62567,4,5,3,5,5,102,51
62568,2,3,4,5,4,105,51
62569,4,4,1,2,2,103,51
62570,5,3,3,2,3,105,73
62571,3,1,4,3,1,103,17
62572,3,1,1,2,1,104,17
62573,1,4,1,3,2,103,107
62574,4,4,4,5,2,104,107
62575,2,1,3,3,1,105,107
62576,1,2,5,2,4,102,132
62577,3,4,3,3,5,105,71
62580,5,1,1,4,3,103,134
62581,1,2,5,2,4,104,134
62582,4,1,1,2,3,103,136
62583,5,5,5,5,4,105,136
62584,5,5,5,1,4,102,136
62585,1,3,5,5,5,103,111
62586,3,5,1,3,1,102,111
62587,3,2,5,5,4,105,125
62588,2,2,4,2,1,104,125
62589,5,1,1,3,3,105,96
62590,3,1,5,1,2,103,96
62591,1,5,2,4,5,104,96
62592,3,5,2,2,1,102,105
62599,3,1,3,1,1,105,142
62600,2,2,1,2,5,102,142
62601,4,2,5,3,2,104,49
62602,2,2,2,4,5,103,86
62603,1,2,4,3,1,104,86
62604,1,2,3,3,4,102,86
62605,3,3,5,5,5,104,16
62606,5,1,4,1,1,105,16
62607,4,2,4,5,1,102,16
62608,1,2,3,5,5,104,122
62611,1,3,3,5,5,104,13
62612,4,1,5,5,3,105,13
62613,1,2,5,2,1,104,62
62614,4,5,5,1,3,103,62
62615,4,3,4,5,1,105,42
62616,2,1,4,2,5,102,42
62617,5,3,3,3,2,102,81
62618,4,2,3,4,1,104,81
62619,2,1,2,5,1,103,80
62620,4,3,1,1,3,102,80
62621,4,5,2,3,4,104,80
62622,5,3,3,1,2,103,109
62623,4,2,2,5,5,105,22
62624,2,5,4,3,3,102,22
62625,3,2,3,2,3,103,22
62626,2,1,5,4,5,102,126
62627,1,5,1,3,4,104,126
62628,3,4,3,2,3,105,126
62629,4,2,5,4,4,104,58
62630,3,2,1,3,1,103,19
62631,2,4,5,1,2,104,19
62632,2,1,1,3,3,102,19
62633,2,2,1,2,5,104,45
62634,3,4,4,1,1,102,79
62635,1,2,3,4,4,105,79
62636,2,5,4,5,2,103,48
62637,4,1,2,5,4,102,110
62638,1,5,1,2,5,104,110
62639,3,4,2,1,3,103,110
62640,3,4,4,4,3,105,10
62641,1,4,5,5,2,102,10
62642,4,3,4,3,5,104,10
62644,2,2,2,5,3,103,135
62645,1,3,1,2,5,104,4
62646,2,1,4,1,3,105,4
62647,1,3,4,4,5,105,83
62648,4,5,3,1,4,104,83
62649,4,4,5,3,1,103,77
62650,5,1,1,2,3,104,115
62651,2,3,4,2,3,103,27
62652,1,2,1,1,2,105,124
62653,2,2,2,4,5,104,2
62654,5,3,1,3,4,103,2
65502,5,2,1,2,2,106,50
65503,5,4,3,4,4,107,1
65504,1,5,5,5,5,107,127
65505,1,4,1,3,1,106,35
65506,3,1,5,3,3,107,133
65507,2,4,3,5,2,107,11
65508,1,1,5,5,1,106,145
65509,1,4,4,5,4,107,145
65510,2,2,5,1,2,106,65
65511,3,1,2,5,5,107,130
65512,2,1,2,2,3,106,130
65513,1,1,2,4,4,107,103
65514,4,4,2,4,3,106,103
65515,1,2,5,1,1,106,61
65516,5,2,1,2,3,107,61
65517,1,3,4,2,1,106,9
65518,2,5,4,2,2,107,9
65519,4,5,1,1,2,106,112
65520,4,5,3,1,1,106,109
65521,2,1,2,2,2,107,109
65522,3,1,1,4,4,107,77
65523,2,1,1,4,2,106,77
65524,4,1,5,1,1,107,28
65527,4,4,3,3,2,107,99
65528,4,5,4,4,3,106,99
65531,5,4,3,5,2,107,143
65533,2,2,2,1,3,107,104
65534,4,5,4,1,5,107,81
65535,2,2,1,4,2,106,81
65538,2,3,5,3,1,107,116
65539,4,1,2,5,5,106,116
65540,4,3,3,1,2,106,63
65541,3,5,4,3,3,107,146
65542,3,4,3,3,2,107,3
65543,5,1,4,3,1,106,3
65544,2,3,1,4,2,106,12
65545,2,2,3,1,2,107,12
65546,2,1,2,2,3,107,102
65547,5,5,3,2,1,106,102
65548,1,1,4,2,2,106,52
65549,5,3,3,2,5,107,52
65550,5,1,2,4,4,107,36
65551,5,1,5,5,4,106,36
65552,1,2,4,4,1,106,138
65553,3,5,4,1,5,107,138
65554,4,2,2,3,2,106,18
65555,2,3,4,3,4,106,8
65556,5,2,5,2,5,107,8
65557,4,1,1,5,2,107,87
65558,4,4,3,2,4,107,71
65562,2,5,1,2,4,107,60
65566,2,5,1,1,1,107,139
65567,3,5,2,5,1,106,139
65569,2,3,5,3,2,107,134
65572,4,5,4,4,3,106,94
65573,4,2,2,1,4,107,94
65574,2,1,1,2,1,106,124
65575,3,4,2,4,4,107,124
65576,4,2,3,2,2,106,27
65577,4,5,3,2,4,107,56
65578,1,4,4,3,4,106,131
65579,3,5,2,1,2,107,131
65581,2,4,5,2,3,106,4
65582,2,5,4,5,5,106,24
65583,5,1,4,5,2,107,115
65584,3,3,3,3,1,107,23
65585,1,3,4,5,5,107,83
65586,2,3,5,2,1,106,37
65588,3,1,2,2,2,106,78
65589,2,1,5,4,3,107,78
