Rating_id,ArtistPerformanceINT,SoundAndLightingINT,StagePresenceINT,OrganizationINT,OverallImpressionINT,Performance_Performance_id,Visitor_Visitor_id,RatingDate
40473,1,2,2,1,1,89,91,2021-07-25
40474,2,2,1,1,1,88,119,2021-07-21
40475,5,5,5,5,5,87,119,2021-07-22
40476,2,3,2,2,2,89,119,2021-07-26
40477,2,1,3,2,2,87,36,2021-07-21
40478,5,4,4,5,4,88,36,2021-07-25
40479,2,1,3,1,1,89,36,2021-07-26
40480,2,1,2,2,1,88,79,2021-07-21
40481,3,2,3,4,3,89,79,2021-07-22
40482,5,4,5,5,4,87,114,2021-07-27
40483,5,5,5,4,4,88,114,2021-07-28
40484,1,2,2,2,1,89,96,2021-07-25
40485,5,5,4,4,4,88,96,2021-07-25
40486,2,1,2,3,2,89,12,2021-07-21
40487,5,5,4,5,4,89,66,2021-07-23
40488,4,3,3,3,3,87,38,2021-07-21
40489,3,2,3,4,3,88,38,2021-07-28
40490,5,5,4,5,4,89,38,2021-07-27
40491,3,2,2,3,2,89,43,2021-07-25
40492,1,2,1,2,1,88,43,2021-07-28
43337,4,5,4,4,4,93,5,2021-07-28
43338,5,5,5,5,5,91,98,2021-07-29
43339,2,1,1,1,1,92,98,2021-07-28
43340,1,1,1,2,1,91,19,2021-07-24
43341,2,1,3,2,2,92,19,2021-07-24
43342,2,3,3,2,2,92,105,2021-07-29
43343,2,1,2,2,1,90,100,2021-07-24
43344,3,4,2,2,2,91,30,2021-07-22
43345,3,4,4,2,3,93,30,2021-07-22
43346,5,4,5,4,4,92,30,2021-07-22
43347,4,4,4,4,4,91,54,2021-07-29
43348,2,3,2,3,2,92,54,2021-07-25
43349,2,1,3,1,1,93,54,2021-07-28
43350,2,1,1,3,1,93,141,2021-07-29
43351,1,1,1,1,1,91,67,2021-07-24
43352,5,5,4,5,4,92,67,2021-07-27
43353,1,2,1,1,1,92,97,2021-07-22
43354,5,4,5,4,4,91,97,2021-07-28
43355,3,2,2,3,2,90,97,2021-07-29
43356,2,1,3,3,2,93,110,2021-07-25
43357,4,5,5,4,4,90,137,2021-07-27
43358,3,4,3,3,3,93,137,2021-07-29
43359,3,2,2,4,2,90,83,2021-07-28
43360,3,3,2,2,2,91,21,2021-07-27
43361,5,5,5,5,5,93,52,2021-07-29
43362,3,2,3,3,2,92,52,2021-07-26
43363,2,2,3,3,2,92,24,2021-07-29
43364,2,1,1,2,1,92,60,2021-07-26
43365,5,5,5,5,5,90,60,2021-07-23
43366,3,2,2,4,2,90,26,2021-07-27
43367,4,3,5,5,4,93,26,2021-07-26
43368,5,5,5,5,5,90,73,2021-07-23
43369,1,1,1,1,1,92,73,2021-07-27
43370,3,2,4,4,3,92,51,2021-07-22
43371,1,1,2,2,1,90,114,2021-07-24
43372,1,1,1,2,1,93,49,2021-07-22
43373,2,1,1,3,1,92,49,2021-07-29
43374,3,4,3,3,3,91,147,2021-07-24
43375,4,3,3,4,3,92,147,2021-07-23
43376,1,2,2,1,1,93,147,2021-07-27
43377,5,5,5,5,5,93,79,2021-07-29
43378,1,1,2,1,1,92,116,2021-07-28
43379,3,3,4,3,3,93,116,2021-07-26
43380,4,5,3,3,3,90,116,2021-07-26
43381,3,4,3,3,3,93,65,2021-07-25
43382,1,1,1,2,1,92,140,2021-07-25
43383,4,5,5,3,4,91,140,2021-07-25
43384,2,1,1,1,1,90,140,2021-07-23
43385,2,3,1,1,1,93,22,2021-07-23
43386,2,1,2,1,1,92,22,2021-07-24
43387,2,1,2,3,2,91,74,2021-07-24
43388,3,3,3,3,3,93,74,2021-07-24
43389,4,5,3,5,4,92,74,2021-07-29
43390,4,3,4,4,3,93,138,2021-07-29
43391,1,1,1,1,1,93,143,2021-07-27
43392,5,5,5,4,4,92,143,2021-07-25
43393,5,4,5,5,4,90,143,2021-07-28
43394,5,5,5,5,5,93,27,2021-07-25
43395,2,2,2,2,2,92,89,2021-07-29
43396,4,4,5,5,4,91,108,2021-07-26
43397,3,2,3,2,2,92,108,2021-07-25
43398,1,1,2,2,1,90,92,2021-07-27
43399,1,2,1,1,1,90,124,2021-07-27
43400,2,3,1,2,2,93,124,2021-07-25
43401,1,1,1,1,1,90,45,2021-07-25
43402,5,5,5,5,5,93,134,2021-07-24
43403,4,3,4,3,3,91,134,2021-07-25
43404,4,4,5,4,4,93,4,2021-07-23
43405,2,1,3,2,2,91,4,2021-07-28
43406,1,1,1,2,1,92,4,2021-07-23
43407,3,3,3,4,3,91,7,2021-07-24
43408,3,2,4,4,3,93,7,2021-07-29
43409,3,3,3,4,3,90,7,2021-07-27
43410,3,3,3,2,2,93,75,2021-07-22
43411,4,3,5,5,4,92,81,2021-07-24
43412,2,2,3,3,2,93,81,2021-07-25
43413,2,1,2,3,2,92,126,2021-07-24
43414,3,4,2,3,3,93,126,2021-07-29
43415,4,3,4,4,3,90,41,2021-07-28
43416,3,3,2,2,2,91,41,2021-07-25
43417,2,3,2,1,2,93,41,2021-07-22
43418,4,3,3,3,3,93,13,2021-07-28
43419,2,2,2,3,2,92,28,2021-07-28
43420,1,1,1,1,1,93,28,2021-07-28
43421,3,2,2,3,2,92,82,2021-07-23
43422,5,4,5,5,4,90,82,2021-07-24
43423,3,2,2,3,2,93,82,2021-07-28
43424,5,4,4,5,4,90,59,2021-07-23
43425,4,4,5,3,4,91,53,2021-07-27
43426,5,4,5,5,4,92,53,2021-07-26
43427,3,2,2,4,2,93,53,2021-07-26
43428,4,4,4,4,4,92,80,2021-07-25
43429,3,2,4,3,3,90,128,2021-07-22
43430,3,2,2,4,2,92,128,2021-07-24
43431,4,3,5,3,3,91,3,2021-07-28
43432,4,5,3,4,4,92,3,2021-07-23
43433,3,4,2,3,3,90,107,2021-07-27
43434,1,1,1,1,1,92,37,2021-07-23
43435,5,5,4,5,4,91,37,2021-07-25
43436,1,1,1,1,1,90,37,2021-07-26
43437,4,4,4,3,3,93,88,2021-07-28
43438,3,2,2,4,2,91,46,2021-07-25
43439,4,3,5,5,4,92,46,2021-07-27
43440,4,3,5,3,3,92,1,2021-07-26
43441,4,4,4,3,3,90,119,2021-07-22
43442,2,1,1,3,1,93,119,2021-07-22
43443,1,2,1,1,1,91,86,2021-07-22
43444,2,3,2,3,2,90,86,2021-07-29
43445,4,5,3,4,4,93,86,2021-07-26
43446,2,2,2,3,2,90,25,2021-07-22
43447,2,3,1,3,2,93,25,2021-07-27
43448,3,4,3,4,3,92,25,2021-07-26
43449,5,5,4,5,4,93,112,2021-07-29
43450,5,5,5,5,5,92,112,2021-07-28
43451,3,3,3,2,2,91,112,2021-07-27
43452,2,3,1,3,2,90,43,2021-07-29
43453,1,2,1,1,1,91,43,2021-07-24
43454,2,1,2,1,1,92,43,2021-07-23
43455,2,1,3,2,2,91,70,2021-07-25
43456,3,2,4,3,3,90,29,2021-07-29
43457,5,4,5,4,4,93,29,2021-07-26
43458,1,1,1,1,1,90,136,2021-07-23
43459,3,3,2,3,2,91,136,2021-07-29
43460,4,3,3,3,3,93,131,2021-07-22
43461,2,3,3,3,2,91,132,2021-07-24
43462,3,3,4,4,3,92,132,2021-07-28
43463,5,5,4,5,4,90,117,2021-07-25
43464,3,4,3,2,3,93,117,2021-07-24
43465,2,2,3,1,2,91,117,2021-07-28
43466,1,1,1,1,1,90,144,2021-07-24
43467,2,1,1,2,1,91,144,2021-07-23
43468,2,2,1,2,1,92,144,2021-07-25
43469,5,5,5,5,5,92,77,2021-07-23
43470,3,3,4,4,3,91,77,2021-07-29
43471,2,1,1,1,1,90,77,2021-07-28
43472,2,1,2,3,2,91,135,2021-07-24
43473,5,4,5,4,4,92,135,2021-07-27
43474,1,1,2,1,1,93,135,2021-07-26
43475,1,1,1,1,1,92,44,2021-07-25
43476,1,2,1,2,1,90,44,2021-07-29
43477,5,5,5,5,5,93,44,2021-07-29
43478,3,2,2,2,2,92,20,2021-07-28
43479,1,2,1,2,1,92,68,2021-07-24
43480,3,4,2,4,3,90,68,2021-07-22
43481,1,1,2,1,1,93,68,2021-07-27
43482,2,1,2,2,1,93,14,2021-07-27
43483,5,5,4,5,4,92,146,2021-07-28
43484,3,2,4,3,3,93,146,2021-07-27
43485,3,3,3,4,3,93,127,2021-07-22
43486,5,4,5,5,4,92,149,2021-07-22
43487,1,2,1,1,1,92,85,2021-07-28
43488,3,3,2,3,2,93,85,2021-07-28
43489,3,2,4,3,3,90,85,2021-07-27
43490,3,2,3,4,3,93,23,2021-07-24
43491,2,3,3,3,2,91,56,2021-07-28
43492,4,4,5,3,4,90,56,2021-07-24
43493,4,4,5,4,4,93,56,2021-07-29
43494,1,1,2,1,1,90,145,2021-07-23
43495,2,2,3,1,2,90,33,2021-07-25
43496,3,2,2,4,2,93,72,2021-07-23
43497,3,4,2,2,2,92,72,2021-07-29
43498,4,5,3,3,3,92,130,2021-07-24
43499,5,5,4,4,4,90,96,2021-07-27
43500,4,4,4,4,4,91,34,2021-07-27
43501,1,1,1,2,1,92,109,2021-07-25
43502,4,3,4,5,4,93,109,2021-07-27
43503,1,1,1,1,1,90,109,2021-07-28
43504,4,5,4,3,4,92,71,2021-07-29
43505,5,5,5,5,5,91,71,2021-07-24
43506,4,4,4,3,3,90,42,2021-07-29
43507,2,3,3,2,2,93,42,2021-07-24
43508,2,2,3,3,2,91,121,2021-07-24
43509,3,4,3,4,3,90,121,2021-07-23
43510,5,5,5,5,5,92,121,2021-07-26
43511,3,2,4,4,3,93,133,2021-07-25
43512,5,5,5,4,4,91,133,2021-07-29
43513,1,1,1,2,1,90,61,2021-07-23
43514,2,1,1,2,1,93,61,2021-07-24
43515,5,5,5,4,4,91,61,2021-07-25
43516,3,4,4,2,3,91,40,2021-07-25
43517,3,3,4,3,3,92,40,2021-07-23
43518,5,5,5,5,5,92,120,2021-07-22
43519,1,2,1,1,1,90,120,2021-07-23
43520,5,5,5,5,5,92,11,2021-07-29
43521,2,3,1,3,2,90,104,2021-07-28
43522,2,3,2,2,2,90,142,2021-07-26
43523,4,3,5,3,3,92,32,2021-07-29
43524,4,4,5,5,4,90,32,2021-07-24
43525,3,2,3,3,2,93,32,2021-07-29
43526,3,4,2,2,2,91,16,2021-07-22
43527,3,4,3,3,3,93,125,2021-07-26
43528,2,1,2,2,1,91,125,2021-07-28
43529,1,1,1,1,1,92,125,2021-07-22
43530,1,1,1,2,1,92,123,2021-07-29
43531,3,4,4,4,3,90,38,2021-07-23
43532,4,5,5,4,4,92,38,2021-07-26
43533,2,3,2,3,2,91,38,2021-07-23
43534,1,1,1,1,1,91,8,2021-07-22
43535,2,1,3,1,1,91,122,2021-07-28
43536,4,3,3,3,3,90,122,2021-07-23
43537,3,2,4,3,3,93,122,2021-07-26
43538,2,2,3,1,2,93,106,2021-07-27
43539,5,5,5,5,5,90,106,2021-07-27
43540,4,5,5,5,4,90,111,2021-07-29
43541,3,4,4,2,3,92,111,2021-07-27
43542,2,2,2,1,1,92,69,2021-07-23
43543,3,3,3,2,2,93,87,2021-07-26
43544,2,1,1,1,1,92,87,2021-07-29
43545,3,2,3,3,2,90,87,2021-07-26
43546,3,3,2,2,2,90,66,2021-07-26
43547,3,3,4,4,3,92,66,2021-07-25
43548,3,3,3,2,2,91,66,2021-07-26
43549,4,5,5,4,4,91,6,2021-07-26
43550,5,5,5,5,5,93,6,2021-07-27
43551,5,5,5,5,5,90,6,2021-07-25
43552,3,3,3,2,2,90,118,2021-07-22
43553,5,5,4,5,4,93,64,2021-07-26
43554,2,2,1,3,2,90,64,2021-07-26
43555,3,2,3,3,2,92,64,2021-07-27
43556,1,2,2,1,1,92,62,2021-07-22
43557,3,3,2,2,2,90,62,2021-07-27
43558,3,4,4,2,3,91,62,2021-07-29
43559,4,4,5,3,4,92,91,2021-07-22
43560,3,4,3,3,3,91,91,2021-07-24
43561,5,4,5,5,4,90,91,2021-07-22
43562,2,2,1,3,2,91,12,2021-07-22
43563,4,5,3,5,4,90,12,2021-07-22
43564,4,5,4,4,4,91,84,2021-07-25
43565,4,5,3,5,4,91,115,2021-07-24
43566,5,5,5,4,4,92,115,2021-07-26
43567,4,5,5,4,4,90,36,2021-07-25
43568,5,5,4,4,4,93,36,2021-07-24
43569,4,4,3,3,3,91,36,2021-07-27
43570,2,3,3,3,2,93,93,2021-07-22
43571,3,3,2,2,2,92,58,2021-07-23
43572,5,5,5,5,5,93,58,2021-07-25
43573,5,5,5,5,5,90,35,2021-07-28
43574,2,3,1,1,1,91,35,2021-07-27
43575,1,1,1,2,1,91,139,2021-07-29
43576,1,1,2,2,1,92,113,2021-07-24
43577,3,4,4,4,3,91,102,2021-07-27
43578,4,5,5,5,4,92,102,2021-07-25
43579,1,1,2,2,1,93,102,2021-07-24
43580,2,2,2,1,1,92,55,2021-07-29
43581,4,5,5,4,4,91,47,2021-07-23
43582,2,3,1,3,2,93,15,2021-07-27
43583,3,4,3,4,3,93,39,2021-07-24
43584,4,4,4,3,3,90,50,2021-07-29
43585,1,1,2,2,1,92,50,2021-07-25
43586,1,1,1,1,1,92,148,2021-07-28
43587,2,2,3,1,2,93,148,2021-07-27
43588,2,2,2,2,2,90,94,2021-07-28
43589,3,3,4,4,3,91,94,2021-07-28
43590,2,1,3,1,1,93,94,2021-07-26
43591,1,1,1,1,1,93,90,2021-07-27
43592,3,3,2,4,3,91,90,2021-07-29
43593,2,2,3,2,2,92,90,2021-07-25
43594,3,4,3,4,3,90,63,2021-07-28
43595,4,3,5,5,4,93,63,2021-07-27
43596,5,4,4,5,4,90,57,2021-07-22
43597,3,3,3,2,2,93,95,2021-07-24
43598,1,1,1,1,1,91,95,2021-07-29
43599,5,5,4,4,4,93,129,2021-07-28
43600,5,4,4,4,4,91,129,2021-07-26
43601,1,2,2,1,1,93,78,2021-07-26
43602,4,5,4,5,4,90,78,2021-07-23
43603,3,4,3,4,3,91,31,2021-07-29
43604,3,4,2,4,3,91,101,2021-07-27
43605,2,3,1,3,2,92,101,2021-07-22
43606,3,4,4,3,3,93,150,2021-07-25
43607,4,4,4,5,4,91,150,2021-07-23
43608,1,1,2,1,1,92,150,2021-07-25
43609,1,2,2,1,1,93,18,2021-07-28
43610,2,2,2,3,2,91,18,2021-07-28
43611,5,5,5,5,5,93,9,2021-07-24
43612,4,5,5,4,4,91,76,2021-07-25
43613,2,1,1,2,1,90,76,2021-07-24
43614,1,2,1,1,1,90,48,2021-07-23
43615,2,1,1,1,1,92,48,2021-07-29
43616,1,1,2,1,1,93,48,2021-07-29
43617,5,5,5,4,4,92,2,2021-07-24
43618,1,1,1,2,1,93,10,2021-07-26
43619,4,3,3,4,3,92,10,2021-07-27
43620,3,4,3,3,3,91,10,2021-07-25
43621,4,3,5,4,4,92,99,2021-07-27
43622,4,5,3,3,3,93,99,2021-07-29
43623,4,3,3,5,3,91,99,2021-07-24
43624,5,5,5,5,5,93,17,2021-07-27
43625,2,2,3,1,2,90,17,2021-07-28
43626,5,4,4,5,4,92,17,2021-07-23
43627,1,1,1,1,1,92,103,2021-07-28
43628,2,3,3,2,2,91,103,2021-07-28
45303,2,3,3,3,2,94,8,2021-07-26
45304,1,1,2,2,1,94,71,2021-07-27
45305,4,5,5,3,4,95,71,2021-07-28
45306,2,1,3,1,1,95,55,2021-07-30
45307,2,1,1,2,1,94,55,2021-07-28
45308,5,5,5,5,5,95,102,2021-07-27
45309,1,1,2,2,1,94,102,2021-07-28
45310,3,3,4,4,3,95,66,2021-07-27
45311,4,4,5,4,4,94,66,2021-07-24
45312,3,2,4,3,3,94,21,2021-07-28
45313,5,5,5,5,5,95,15,2021-07-25
45314,2,3,2,1,2,94,15,2021-07-28
45315,3,4,2,2,2,94,53,2021-07-25
45316,3,2,4,4,3,95,53,2021-07-27
45317,2,2,2,3,2,94,121,2021-07-23
45318,5,5,4,5,4,95,56,2021-07-29
45319,5,4,5,4,4,95,24,2021-07-25
45320,1,1,1,2,1,94,24,2021-07-28
45321,4,5,5,5,4,94,99,2021-07-26
45322,3,2,3,4,3,95,37,2021-07-29
45323,3,3,3,2,2,94,37,2021-07-24
45324,2,2,2,1,1,94,10,2021-07-26
45325,4,3,4,3,3,94,93,2021-07-30
45326,4,3,4,3,3,95,58,2021-07-25
45327,5,5,4,5,4,94,58,2021-07-30
45328,2,3,1,3,2,94,127,2021-07-28
45329,1,1,2,2,1,95,11,2021-07-27
45330,3,4,4,3,3,94,11,2021-07-30
45331,3,4,4,4,3,95,142,2021-07-26
45332,2,3,2,3,2,94,142,2021-07-30
45333,4,3,4,5,4,94,65,2021-07-25
45334,1,2,1,1,1,95,65,2021-07-27
45335,5,4,5,4,4,95,131,2021-07-29
45336,2,1,3,1,1,94,131,2021-07-27
45337,2,3,3,1,2,95,125,2021-07-30
45338,5,5,4,5,4,94,125,2021-07-26
45339,2,1,3,1,1,95,77,2021-07-24
45340,4,5,5,3,4,94,77,2021-07-29
45341,4,3,3,3,3,95,50,2021-07-27
45342,1,1,1,1,1,94,50,2021-07-23
45343,5,5,4,5,4,95,101,2021-07-24
45344,2,2,3,3,2,94,110,2021-07-30
45345,4,5,3,3,3,94,80,2021-07-23
45346,4,3,3,3,3,95,80,2021-07-27
45347,2,3,1,2,2,95,87,2021-07-27
45348,2,1,1,1,1,94,87,2021-07-23
45349,3,4,2,4,3,95,9,2021-07-28
45350,4,5,3,3,3,94,9,2021-07-23
45351,1,2,1,1,1,95,128,2021-07-26
45352,5,5,5,5,5,94,25,2021-07-29
45353,2,1,1,1,1,95,25,2021-07-28
45354,4,5,4,5,4,95,46,2021-07-24
45355,2,2,2,2,2,94,46,2021-07-29
45356,1,1,1,1,1,95,116,2021-07-26
45357,4,4,3,3,3,95,97,2021-07-27
45358,1,1,1,1,1,94,97,2021-07-27
45359,5,5,4,4,4,95,103,2021-07-25
45360,1,2,2,2,1,94,103,2021-07-24
45361,4,4,4,4,4,94,134,2021-07-25
45362,4,5,5,3,4,95,134,2021-07-24
45363,5,5,5,5,5,94,29,2021-07-26
45364,3,4,3,3,3,95,29,2021-07-23
45365,4,4,3,5,4,94,98,2021-07-28
45366,1,1,2,2,1,95,98,2021-07-25
45367,3,3,4,3,3,94,2,2021-07-29
45368,2,1,1,1,1,94,109,2021-07-26
45369,3,4,4,4,3,95,109,2021-07-28
45370,3,3,3,4,3,95,30,2021-07-29
45371,5,4,5,5,4,94,30,2021-07-24
45372,4,5,3,4,4,95,86,2021-07-23
45373,2,2,1,2,1,94,75,2021-07-26
45374,1,1,1,2,1,95,75,2021-07-25
45375,2,2,3,1,2,94,3,2021-07-23
45376,2,1,1,2,1,95,3,2021-07-27
45377,4,4,4,5,4,94,32,2021-07-27
45378,1,1,1,2,1,94,130,2021-07-23
45379,1,2,2,1,1,95,130,2021-07-26
45380,2,1,3,2,2,94,107,2021-07-24
45381,4,3,3,5,3,94,16,2021-07-25
45382,1,2,1,1,1,95,16,2021-07-25
45383,5,5,5,4,4,95,137,2021-07-23
45384,2,3,3,3,2,95,47,2021-07-26
45385,3,2,3,2,2,94,47,2021-07-24
45386,1,2,1,2,1,95,20,2021-07-26
45387,2,2,1,3,2,94,92,2021-07-26
45388,2,3,1,3,2,95,92,2021-07-28
45389,4,4,5,4,4,95,13,2021-07-28
45390,5,4,4,4,4,95,54,2021-07-28
45391,2,1,2,1,1,94,54,2021-07-23
45392,5,5,5,5,5,95,63,2021-07-26
45393,1,1,2,1,1,94,63,2021-07-27
45394,2,1,3,1,1,95,124,2021-07-27
45395,2,2,3,1,2,95,104,2021-07-27
45396,2,3,2,1,2,94,104,2021-07-26
45397,3,3,4,2,3,94,119,2021-07-28
45398,2,2,3,1,2,95,119,2021-07-23
45399,1,2,2,1,1,94,132,2021-07-29
45400,2,3,1,2,2,94,76,2021-07-26
45401,1,1,1,1,1,94,96,2021-07-24
45402,2,2,1,1,1,95,96,2021-07-23
45403,4,3,5,4,4,94,19,2021-07-28
45404,1,2,1,1,1,95,95,2021-07-28
45405,4,5,4,4,4,94,95,2021-07-28
45406,2,2,1,1,1,95,117,2021-07-25
45407,2,2,2,1,1,95,141,2021-07-27
45408,3,2,4,4,3,95,42,2021-07-24
45409,4,4,4,3,3,94,42,2021-07-27
45410,4,3,4,3,3,94,123,2021-07-28
45411,1,2,1,2,1,95,123,2021-07-26
45412,1,2,1,1,1,95,49,2021-07-30
45413,3,3,3,2,2,94,67,2021-07-24
45414,1,2,2,2,1,94,105,2021-07-23
45415,3,4,4,3,3,95,105,2021-07-30
45416,4,5,4,4,4,95,111,2021-07-27
45417,1,1,1,1,1,94,111,2021-07-27
45418,5,4,4,5,4,94,31,2021-07-30
45419,1,1,1,1,1,94,122,2021-07-26
45420,1,2,2,1,1,95,122,2021-07-26
45421,2,3,1,1,1,95,72,2021-07-26
45422,4,5,3,3,3,95,78,2021-07-26
45423,2,1,2,3,2,94,78,2021-07-26
45424,3,3,4,3,3,95,144,2021-07-24
45425,2,3,1,1,1,94,62,2021-07-23
45426,4,4,3,3,3,95,100,2021-07-29
45427,3,2,2,4,2,94,100,2021-07-25
45428,4,5,3,4,4,95,12,2021-07-23
45429,4,3,3,4,3,94,12,2021-07-28
45430,4,5,5,4,4,95,82,2021-07-24
45431,4,4,4,5,4,94,82,2021-07-27
45432,5,4,5,5,4,94,60,2021-07-24
45433,3,4,2,3,3,95,26,2021-07-27
45434,2,1,1,1,1,94,57,2021-07-23
45435,4,4,3,3,3,94,27,2021-07-25
45436,4,4,4,5,4,94,35,2021-07-30
45437,3,3,4,4,3,95,35,2021-07-23
45438,4,5,4,3,4,95,79,2021-07-26
45439,1,1,1,1,1,95,84,2021-07-29
45440,2,3,3,2,2,94,7,2021-07-24
45441,3,4,4,2,3,94,4,2021-07-25
45442,5,5,5,5,5,95,143,2021-07-23
45443,1,2,1,1,1,94,34,2021-07-30
45444,2,1,1,3,1,95,34,2021-07-23
45445,1,2,2,2,1,94,59,2021-07-30
45446,4,3,3,3,3,95,59,2021-07-24
45447,5,5,5,5,5,95,28,2021-07-23
45448,3,3,3,2,2,94,28,2021-07-29
45449,4,3,5,3,3,95,43,2021-07-27
45450,5,5,5,5,5,94,43,2021-07-25
45451,2,2,2,1,1,95,85,2021-07-24
45452,5,5,5,4,4,95,114,2021-07-28
45453,3,4,3,2,3,95,89,2021-07-30
45454,1,1,1,2,1,95,61,2021-07-23
45455,5,5,4,5,4,94,61,2021-07-26
45456,2,3,2,3,2,94,106,2021-07-26
45457,3,3,2,4,3,95,106,2021-07-24
45458,3,3,4,2,3,95,94,2021-07-28
45459,5,4,4,4,4,94,39,2021-07-23
45460,4,3,3,3,3,95,33,2021-07-23
45461,1,2,1,1,1,94,33,2021-07-29
45462,4,4,3,3,3,94,17,2021-07-23
45463,3,3,2,3,2,95,17,2021-07-23
45464,1,1,1,2,1,95,88,2021-07-23
45465,5,4,5,5,4,94,88,2021-07-30
45466,4,4,5,5,4,94,83,2021-07-27
45467,1,1,2,1,1,95,69,2021-07-28
45468,1,1,2,1,1,94,69,2021-07-30
45469,1,1,1,1,1,94,1,2021-07-30
45470,5,5,5,4,4,95,140,2021-07-24
45471,4,5,5,5,4,94,74,2021-07-23
45472,1,2,1,1,1,95,129,2021-07-27
45473,1,2,2,1,1,94,73,2021-07-25
45474,4,3,4,4,3,94,126,2021-07-26
45475,4,3,4,3,3,95,126,2021-07-25
45476,4,3,3,5,3,94,5,2021-07-26
45477,3,2,4,3,3,95,64,2021-07-29
45478,1,1,1,1,1,95,115,2021-07-28
45479,5,5,5,5,5,94,115,2021-07-27
45480,3,4,4,4,3,94,112,2021-07-24
45481,3,4,4,4,3,95,112,2021-07-28
45482,4,4,5,3,4,95,40,2021-07-25
45483,5,4,5,4,4,94,40,2021-07-25
45484,2,2,2,2,2,94,133,2021-07-26
45485,5,4,5,5,4,95,133,2021-07-30
45486,2,2,2,1,1,95,6,2021-07-24
45487,5,4,4,4,4,95,44,2021-07-30
45488,1,2,1,1,1,94,44,2021-07-28
45489,4,3,4,3,3,94,36,2021-07-25
45490,2,1,3,1,1,95,36,2021-07-28
45491,1,1,1,2,1,95,22,2021-07-28
45492,1,2,1,2,1,94,149,2021-07-29
45493,3,4,4,4,3,95,149,2021-07-26
45494,5,4,4,5,4,95,138,2021-07-27
45495,1,1,1,1,1,94,138,2021-07-24
45496,1,1,2,2,1,94,45,2021-07-25
45497,4,4,5,4,4,95,45,2021-07-24
45498,1,1,1,2,1,94,48,2021-07-23
45499,2,2,2,2,2,94,136,2021-07-25
45500,1,1,1,1,1,95,136,2021-07-30
45501,3,4,3,3,3,95,38,2021-07-30
45502,3,3,2,3,2,94,90,2021-07-24
45503,4,3,4,5,4,95,18,2021-07-27
45504,2,2,3,1,2,94,147,2021-07-25
45505,5,5,5,5,5,95,147,2021-07-26
45506,1,1,2,1,1,94,146,2021-07-26
45507,3,3,3,3,3,95,41,2021-07-27
45508,4,3,3,3,3,94,41,2021-07-24
45509,5,4,5,4,4,94,118,2021-07-24
45510,1,1,1,1,1,94,148,2021-07-29
45511,4,3,3,5,3,94,108,2021-07-25
45512,5,4,5,5,4,95,108,2021-07-28
45513,4,5,3,5,4,95,113,2021-07-30
45514,2,3,1,3,2,94,145,2021-07-28
45515,5,5,5,5,5,95,145,2021-07-27
45516,3,3,4,3,3,95,91,2021-07-27
45517,4,4,4,3,3,94,81,2021-07-27
45518,4,5,4,5,4,95,14,2021-07-28
45519,1,1,2,2,1,94,14,2021-07-28
45520,4,4,4,4,4,94,120,2021-07-26
45521,2,3,2,2,2,94,23,2021-07-26
45522,5,5,5,4,4,95,23,2021-07-28
45523,2,1,3,3,2,94,51,2021-07-30
45524,2,1,2,1,1,95,150,2021-07-26
45525,5,5,5,5,5,95,139,2021-07-24
45526,4,5,5,4,4,95,70,2021-07-23
45527,1,1,2,1,1,94,70,2021-07-28
45528,2,3,1,3,2,94,135,2021-07-28
45529,4,3,3,4,3,95,52,2021-07-30
45530,1,2,1,1,1,94,68,2021-07-27
45531,3,4,2,2,2,95,68,2021-07-30
46207,5,5,4,5,4,99,20,2021-07-25
46208,2,3,1,1,1,96,20,2021-07-28
46209,4,4,4,4,4,96,57,2021-07-31
46210,4,4,4,3,3,98,57,2021-07-30
46211,5,5,5,4,4,97,57,2021-07-30
46212,5,5,5,5,5,97,61,2021-07-30
46213,4,4,4,5,4,98,133,2021-07-26
46214,3,3,3,2,2,98,54,2021-07-28
46215,1,1,1,1,1,99,10,2021-07-29
46216,1,2,1,2,1,98,11,2021-07-26
46217,2,1,2,1,1,99,115,2021-07-29
46218,1,1,1,2,1,96,115,2021-07-27
46219,2,2,3,2,2,97,115,2021-07-29
46220,3,2,2,3,2,97,49,2021-07-30
46221,2,2,2,2,2,97,112,2021-07-27
46222,3,3,2,4,3,96,112,2021-07-30
46223,4,3,3,3,3,99,112,2021-07-31
46224,4,5,5,3,4,98,89,2021-07-27
46225,4,5,3,4,4,99,89,2021-07-30
46226,2,3,1,2,2,97,89,2021-07-31
46227,2,3,3,2,2,97,131,2021-07-25
46228,5,5,5,4,4,98,34,2021-07-26
46229,2,1,2,3,2,96,132,2021-07-27
46230,2,2,2,1,1,97,59,2021-07-28
46231,1,1,2,1,1,96,59,2021-07-26
46232,3,2,4,3,3,98,62,2021-07-28
46233,3,2,2,2,2,96,24,2021-07-27
46234,1,2,2,2,1,98,24,2021-07-24
46235,4,5,4,3,4,98,68,2021-07-26
46236,3,4,2,4,3,99,136,2021-07-25
46237,3,4,4,4,3,98,45,2021-07-30
46238,1,1,1,2,1,97,45,2021-07-28
46239,1,1,1,1,1,99,71,2021-07-25
46240,5,4,5,5,4,96,71,2021-07-27
46241,4,5,3,4,4,99,149,2021-07-29
46242,3,2,2,2,2,97,149,2021-07-30
46243,5,5,5,4,4,96,149,2021-07-31
46244,3,3,2,2,2,96,148,2021-07-29
